Test6. Start Pump Simulator Test 

Intial Slope = -0.08682
Starting svp pump_{130, 50, 5}

  45: ↑ 45   , RAM cost:1.7496 GB    
  45: ↑ 45 ↓ 44 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 43 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 42 , RAM cost:1.7498 GB   
  45: ↑ 45 ↓ 41 , RAM cost:1.7498 GB   
  95: ↑ 95 ↓ 28 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 27 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 26 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 25 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 24 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 23 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 22 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 21 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 20 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 19 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 18 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 17 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 16 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 15 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 14 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 13 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 12 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 11 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 10 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓  9 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓  8 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓  7 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓  6 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓  5 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓  4 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓  3 , RAM cost:2.8525 GB   slope: -0.08142, walltime: 178.031 sec, max_RAM_cost: 3.103 GB

Intial Slope = -0.09018
Starting svp pump_{65, 115, 20}

  95: ↑ 51   , RAM cost:2.0033 GB    
  95: ↑ 52   , RAM cost:2.0033 GB    
  95: ↑ 53   , RAM cost:2.0033 GB    
  95: ↑ 54   , RAM cost:2.0033 GB    
  95: ↑ 55   , RAM cost:2.0033 GB    
  95: ↑ 56   , RAM cost:2.0033 GB    
  95: ↑ 57   , RAM cost:2.0033 GB    
  95: ↑ 58   , RAM cost:2.0038 GB    
  95: ↑ 59   , RAM cost:2.0043 GB    
  95: ↑ 60   , RAM cost:2.0051 GB    
  95: ↑ 61   , RAM cost:2.0062 GB    
  95: ↑ 62   , RAM cost:2.0072 GB    
  95: ↑ 63   , RAM cost:2.0082 GB    
  95: ↑ 64   , RAM cost:2.0098 GB    
  95: ↑ 65   , RAM cost:2.1287 GB    
  95: ↑ 66   , RAM cost:2.1307 GB    
  95: ↑ 67   , RAM cost:2.1326 GB    
  95: ↑ 68   , RAM cost:2.1348 GB    
  95: ↑ 69   , RAM cost:2.1376 GB    
  95: ↑ 70   , RAM cost:2.1408 GB    
  95: ↑ 71   , RAM cost:2.1451 GB    
  95: ↑ 72   , RAM cost:2.1491 GB    
  95: ↑ 73   , RAM cost:2.1541 GB    
  95: ↑ 74   , RAM cost:2.1596 GB    
  95: ↑ 75   , RAM cost:2.1659 GB    
  95: ↑ 76   , RAM cost:2.1735 GB    
  95: ↑ 77   , RAM cost:2.1820 GB    
  95: ↑ 78   , RAM cost:2.1919 GB    
  95: ↑ 79   , RAM cost:2.2034 GB    
  95: ↑ 80   , RAM cost:2.2165 GB    
  95: ↑ 81   , RAM cost:2.2319 GB    
  95: ↑ 82   , RAM cost:2.2493 GB    
  95: ↑ 83   , RAM cost:2.2697 GB    
  95: ↑ 84   , RAM cost:2.2931 GB    
  95: ↑ 85   , RAM cost:2.3297 GB    
  95: ↑ 86   , RAM cost:2.3611 GB    
  95: ↑ 87   , RAM cost:2.3972 GB    
  95: ↑ 88   , RAM cost:2.4389 GB    
  95: ↑ 89   , RAM cost:2.4870 GB    
  95: ↑ 90   , RAM cost:2.5567 GB    
  95: ↑ 91   , RAM cost:2.6209 GB    
  95: ↑ 92   , RAM cost:2.6954 GB    
  95: ↑ 93   , RAM cost:2.7398 GB    
  95: ↑ 94   , RAM cost:2.8590 GB    
  95: ↑ 95   , RAM cost:2.9795 GB    
  95: ↑ 95 ↓ 94 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 93 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 92 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 91 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 90 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 89 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 88 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 87 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 86 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 85 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 84 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 83 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 82 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 81 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 80 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 79 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 78 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 77 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 76 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 75 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 74 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 73 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 72 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 71 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 70 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 69 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 68 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 67 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 66 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 65 , RAM cost:3.1234 GB   
  95: ↑ 95 ↓ 64 , RAM cost:2.9980 GB   
  95: ↑ 95 ↓ 63 , RAM cost:2.9982 GB   
  95: ↑ 95 ↓ 62 , RAM cost:2.9982 GB   
  95: ↑ 95 ↓ 61 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 60 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 59 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 58 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 57 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 56 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 55 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 54 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 53 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 52 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 51 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 50 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 49 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 48 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 47 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 46 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 45 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 44 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 43 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 42 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 41 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 40 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 39 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 38 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 37 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 36 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 35 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 34 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 33 , RAM cost:2.9984 GB   
  95: ↑ 95 ↓ 32 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 31 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 30 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 29 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 28 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 27 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 26 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 25 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 24 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 23 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 22 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 21 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 20 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 19 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 18 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 17 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 16 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 15 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 14 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 13 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 12 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 11 , RAM cost:2.8731 GB   
  95: ↑ 95 ↓ 10 , RAM cost:2.8733 GB   
  95: ↑ 95 ↓  9 , RAM cost:2.8733 GB   
  95: ↑ 95 ↓  8 , RAM cost:2.8733 GB   
  95: ↑ 95 ↓  7 , RAM cost:2.8733 GB   
  95: ↑ 95 ↓  6 , RAM cost:2.8733 GB   
  95: ↑ 95 ↓  5 , RAM cost:2.8733 GB   
  95: ↑ 95 ↓  4 , RAM cost:2.8733 GB   
  95: ↑ 95 ↓  3 , RAM cost:2.8733 GB   slope: -0.08338, walltime: 188.053 sec, max_RAM_cost: 3.123 GB

Intial Slope = -0.08926
Starting svp pump_{60, 120, 20}

 100: ↑ 51   , RAM cost:2.0243 GB    
 100: ↑ 52   , RAM cost:2.0243 GB    
 100: ↑ 53   , RAM cost:2.0243 GB    
 100: ↑ 54   , RAM cost:2.0243 GB    
 100: ↑ 55   , RAM cost:2.0243 GB    
 100: ↑ 56   , RAM cost:2.0243 GB    
 100: ↑ 57   , RAM cost:2.0243 GB    
 100: ↑ 58   , RAM cost:2.0247 GB    
 100: ↑ 59   , RAM cost:2.0255 GB    
 100: ↑ 60   , RAM cost:2.0262 GB    
 100: ↑ 61   , RAM cost:2.0270 GB    
 100: ↑ 62   , RAM cost:2.0280 GB    
 100: ↑ 63   , RAM cost:2.0292 GB    
 100: ↑ 64   , RAM cost:2.0305 GB    
 100: ↑ 65   , RAM cost:2.1496 GB    
 100: ↑ 66   , RAM cost:2.1516 GB    
 100: ↑ 67   , RAM cost:2.1535 GB    
 100: ↑ 68   , RAM cost:2.1559 GB    
 100: ↑ 69   , RAM cost:2.1587 GB    
 100: ↑ 70   , RAM cost:2.1617 GB    
 100: ↑ 71   , RAM cost:2.1659 GB    
 100: ↑ 72   , RAM cost:2.1700 GB    
 100: ↑ 73   , RAM cost:2.1748 GB    
 100: ↑ 74   , RAM cost:2.1803 GB    
 100: ↑ 75   , RAM cost:2.1869 GB    
 100: ↑ 76   , RAM cost:2.1944 GB    
 100: ↑ 77   , RAM cost:2.2029 GB    
 100: ↑ 78   , RAM cost:2.2128 GB    
 100: ↑ 79   , RAM cost:2.2241 GB    
 100: ↑ 80   , RAM cost:2.2374 GB    
 100: ↑ 81   , RAM cost:2.2526 GB    
 100: ↑ 82   , RAM cost:2.2702 GB    
 100: ↑ 83   , RAM cost:2.2906 GB    
 100: ↑ 84   , RAM cost:2.3140 GB    
 100: ↑ 85   , RAM cost:2.3413 GB    
 100: ↑ 86   , RAM cost:2.3726 GB    
 100: ↑ 87   , RAM cost:2.4088 GB    
 100: ↑ 88   , RAM cost:2.4506 GB    
 100: ↑ 89   , RAM cost:2.4988 GB    
 100: ↑ 90   , RAM cost:2.5685 GB    
 100: ↑ 91   , RAM cost:2.6332 GB    
 100: ↑ 92   , RAM cost:2.7081 GB    
 100: ↑ 93   , RAM cost:2.7519 GB    
 100: ↑ 94   , RAM cost:2.8701 GB    
 100: ↑ 95   , RAM cost:2.9894 GB    
 100: ↑ 96   , RAM cost:3.1279 GB    
 100: ↑ 97   , RAM cost:3.4114 GB    
 100: ↑ 98   , RAM cost:3.6013 GB    
 100: ↑ 99   , RAM cost:3.8221 GB    
 100: ↑100   , RAM cost:4.0901 GB    
 100: ↑100 ↓ 99 , RAM cost:4.3931 GB   
 100: ↑100 ↓ 98 , RAM cost:4.3931 GB   
 100: ↑100 ↓ 97 , RAM cost:4.3931 GB   
 100: ↑100 ↓ 96 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 95 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 94 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 93 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 92 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 91 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 90 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 89 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 88 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 87 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 86 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 85 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 84 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 83 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 82 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 81 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 80 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 79 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 78 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 77 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 76 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 75 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 74 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 73 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 72 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 71 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 70 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 69 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 68 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 67 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 66 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 65 , RAM cost:4.2681 GB   
 100: ↑100 ↓ 64 , RAM cost:4.1429 GB   
 100: ↑100 ↓ 63 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 62 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 61 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 60 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 59 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 58 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 57 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 56 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 55 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 54 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 53 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 52 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 51 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 50 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 49 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 48 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 47 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 46 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 45 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 44 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 43 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 42 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 41 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 40 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 39 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 38 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 37 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 36 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 35 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 34 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 33 , RAM cost:4.1431 GB   
 100: ↑100 ↓ 32 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 31 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 30 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 29 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 28 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 27 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 26 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 25 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 24 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 23 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 22 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 21 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 20 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 19 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 18 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 17 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 16 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 15 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 14 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 13 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 12 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 11 , RAM cost:4.0180 GB   
 100: ↑100 ↓ 10 , RAM cost:4.0180 GB   
 100: ↑100 ↓  9 , RAM cost:4.0180 GB   
 100: ↑100 ↓  8 , RAM cost:4.0180 GB   
 100: ↑100 ↓  7 , RAM cost:4.0180 GB   
 100: ↑100 ↓  6 , RAM cost:4.0180 GB   
 100: ↑100 ↓  5 , RAM cost:4.0180 GB   
 100: ↑100 ↓  4 , RAM cost:4.0180 GB   
 100: ↑100 ↓  3 , RAM cost:4.0180 GB   slope: -0.08170, walltime: 332.604 sec, max_RAM_cost: 4.393 GB

Intial Slope = -0.08528
Starting svp pump_{60, 120, 20}

 100: ↑ 51   , RAM cost:2.1327 GB    
 100: ↑ 52   , RAM cost:2.1327 GB    
 100: ↑ 53   , RAM cost:2.1327 GB    
 100: ↑ 54   , RAM cost:2.1327 GB    
 100: ↑ 55   , RAM cost:2.1327 GB    
 100: ↑ 56   , RAM cost:2.1327 GB    
 100: ↑ 57   , RAM cost:2.1327 GB    
 100: ↑ 58   , RAM cost:2.1333 GB    
 100: ↑ 59   , RAM cost:2.1338 GB    
 100: ↑ 60   , RAM cost:2.1345 GB    
 100: ↑ 61   , RAM cost:2.1355 GB    
 100: ↑ 62   , RAM cost:2.1365 GB    
 100: ↑ 63   , RAM cost:2.1375 GB    
 100: ↑ 64   , RAM cost:2.1388 GB    
 100: ↑ 65   , RAM cost:2.2581 GB    
 100: ↑ 66   , RAM cost:2.2599 GB    
 100: ↑ 67   , RAM cost:2.2618 GB    
 100: ↑ 68   , RAM cost:2.2643 GB    
 100: ↑ 69   , RAM cost:2.2670 GB    
 100: ↑ 70   , RAM cost:2.2702 GB    
 100: ↑ 71   , RAM cost:2.2744 GB    
 100: ↑ 72   , RAM cost:2.2785 GB    
 100: ↑ 73   , RAM cost:2.2833 GB    
 100: ↑ 74   , RAM cost:2.2888 GB    
 100: ↑ 75   , RAM cost:2.2951 GB    
 100: ↑ 76   , RAM cost:2.3027 GB    
 100: ↑ 77   , RAM cost:2.3112 GB    
 100: ↑ 78   , RAM cost:2.3211 GB    
 100: ↑ 79   , RAM cost:2.3326 GB    
 100: ↑ 80   , RAM cost:2.3457 GB    
 100: ↑ 81   , RAM cost:2.3611 GB    
 100: ↑ 82   , RAM cost:2.3787 GB    
 100: ↑ 83   , RAM cost:2.3991 GB    
 100: ↑ 84   , RAM cost:2.4226 GB    
 100: ↑ 85   , RAM cost:2.4497 GB    
 100: ↑ 86   , RAM cost:2.4809 GB    
 100: ↑ 87   , RAM cost:2.5174 GB    
 100: ↑ 88   , RAM cost:2.5591 GB    
 100: ↑ 89   , RAM cost:2.6072 GB    
 100: ↑ 90   , RAM cost:2.6773 GB    
 100: ↑ 91   , RAM cost:2.7415 GB    
 100: ↑ 92   , RAM cost:2.8163 GB    
 100: ↑ 93   , RAM cost:2.8599 GB    
 100: ↑ 94   , RAM cost:2.9776 GB    
 100: ↑ 95   , RAM cost:3.0965 GB    
 100: ↑ 96   , RAM cost:3.2343 GB    
 100: ↑ 97   , RAM cost:3.5142 GB    
 100: ↑ 98   , RAM cost:3.6923 GB    
 100: ↑ 99   , RAM cost:3.8998 GB    
 100: ↑100   , RAM cost:4.1415 GB    
 100: ↑100 ↓ 99 , RAM cost:4.4261 GB   
 100: ↑100 ↓ 98 , RAM cost:4.4261 GB   
 100: ↑100 ↓ 97 , RAM cost:4.4261 GB   
 100: ↑100 ↓ 96 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 95 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 94 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 93 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 92 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 91 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 90 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 89 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 88 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 87 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 86 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 85 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 84 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 83 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 82 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 81 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 80 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 79 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 78 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 77 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 76 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 75 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 74 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 73 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 72 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 71 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 70 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 69 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 68 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 67 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 66 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 65 , RAM cost:4.3011 GB   
 100: ↑100 ↓ 64 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 63 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 62 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 61 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 60 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 59 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 58 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 57 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 56 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 55 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 54 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 53 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 52 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 51 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 50 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 49 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 48 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 47 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 46 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 45 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 44 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 43 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 42 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 41 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 40 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 39 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 38 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 37 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 36 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 35 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 34 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 33 , RAM cost:4.1760 GB   
 100: ↑100 ↓ 32 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 31 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 30 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 29 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 28 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 27 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 26 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 25 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 24 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 23 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 22 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 21 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 20 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 19 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 18 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 17 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 16 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 15 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 14 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 13 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 12 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 11 , RAM cost:4.0509 GB   
 100: ↑100 ↓ 10 , RAM cost:4.0509 GB   
 100: ↑100 ↓  9 , RAM cost:4.0509 GB   
 100: ↑100 ↓  8 , RAM cost:4.0509 GB   
 100: ↑100 ↓  7 , RAM cost:4.0509 GB   
 100: ↑100 ↓  6 , RAM cost:4.0509 GB   
 100: ↑100 ↓  5 , RAM cost:4.0509 GB   
